ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2019.0,05,AYACUCHO,11,VILCAS HUAMAN,01,VILCAS HUAMAN,14188,00080,9,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,650.0,00,UNIDAD,24,0.1,550.0,00,1.0,00,550.0,10.0,100.0,00,0.0,00, 
2019.0,05,AYACUCHO,11,VILCAS HUAMAN,01,VILCAS HUAMAN,14188,00090,10,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,620.0,00,UNIDAD,24,0.1,520.0,00,1.0,00,520.0,10.0,100.0,00,0.0,00, 
2019.0,05,AYACUCHO,11,VILCAS HUAMAN,01,VILCAS HUAMAN,14188,00110,12,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,300.0,00,UNIDAD,24,0.1,220.0,00,1.0,00,220.0,10.0,80.0,00,0.0,00, 
2019.0,05,AYACUCHO,11,VILCAS HUAMAN,01,VILCAS HUAMAN,14188,00114,13,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,600.0,00,UNIDAD,24,0.1,0.0,00,, ,,,600.0,00,0.0,00, 
2019.0,05,AYACUCHO,11,VILCAS HUAMAN,06,INDEPENDENCIA,14205,00060,8,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,100.0,00,UNIDAD,24,1.0,80.0,00,15.0,00,1200.0,15.0,20.0,00,0.0,00, 
2019.0,05,AYACUCHO,11,VILCAS HUAMAN,06,INDEPENDENCIA,14205,00090,11,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,200.0,00,UNIDAD,24,0.25,0.0,00,, ,,,200.0,00,0.0,00, 
2019.0,05,AYACUCHO,09,SUCRE,11,SORAS,14225,00012,1,,Completa,Sierra,Sierra Centro,95.54409005628517,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,120.0,00,UNIDAD,24,0.2,0.0,00,, ,,,90.0,00,30.0,00, 
2019.0,05,AYACUCHO,09,SUCRE,11,SORAS,14225,00051,5,,Completa,Sierra,Sierra Centro,95.54409005628517,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,125.0,00,UNIDAD,24,0.2,0.0,00,, ,,,125.0,00,0.0,00, 
2019.0,05,AYACUCHO,09,SUCRE,11,SORAS,14225,00070,6,,Completa,Sierra,Sierra Centro,95.54409005628517,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,400.0,00,UNIDAD,24,0.5,100.0,00,5.0,00,500.0,10.0,300.0,00,0.0,00, 
2019.0,05,AYACUCHO,09,SUCRE,11,SORAS,14225,00100,9,,Completa,Sierra,Sierra Centro,95.54409005628517,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,860.0,00,UNIDAD,24,1.0,800.0,00,12.0,00,9600.0,12.0,60.0,00,0.0,00, 
2019.0,05,AYACUCHO,09,SUCRE,11,SORAS,14225,00115,11,,Completa,Sierra,Sierra Centro,95.54409005628517,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,60.0,00,UNIDAD,24,0.2,0.0,00,, ,,,60.0,00,0.0,00, 
2019.0,05,AYACUCHO,09,SUCRE,11,SORAS,14225,00118,12,,Completa,Sierra,Sierra Centro,95.54409005628517,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,100.0,00,UNIDAD,24,0.3,0.0,00,, ,,,100.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00006,2,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,60.0,00,UNIDAD,24,0.1,0.0,00,, ,,,60.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00015,3,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,522.0,00,KILO,12,1.0,450.0,00,13.0,00,5850.0,13.0,72.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00017,4,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,120.0,00,KILO,12,1.0,120.0,00,13.0,00,1560.0,13.0,0.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00021,5,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,200.0,00,KILO,12,1.0,150.0,00,12.0,00,1800.0,12.0,40.0,00,10.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00023,6,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,20.0,00,UNIDAD,24,0.2,0.0,00,, ,,,20.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00026,7,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,14.0,00,KILO,12,1.0,10.0,00,12.0,00,120.0,12.0,4.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00034,8,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,212.0,00,KILO,12,1.0,180.0,00,12.0,00,2160.0,12.0,32.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00037,9,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,400.0,00,UNIDAD,24,1.0,350.0,00,13.0,00,4550.0,13.0,50.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00047,10,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,1487.0,00,KILO,12,1.0,1400.0,00,10.0,00,14000.0,10.0,87.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00053,12,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,445.0,00,KILO,12,1.0,400.0,00,13.0,00,5200.0,13.0,45.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00065,14,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,60.0,00,KILO,12,1.0,0.0,00,, ,,,60.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14236,00009,1,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,200.0,00,UNIDAD,24,0.5,170.0,00,5.0,00,850.0,10.0,30.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14236,00020,2,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,72.0,00,UNIDAD,24,1.0,42.0,00,12.0,00,504.0,12.0,30.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14236,00031,3,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,1000.0,00,UNIDAD,24,0.5,900.0,00,6.0,00,5400.0,12.0,100.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14236,00042,4,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,500.0,00,UNIDAD,24,1.0,480.0,00,11.0,50,5520.0,11.5,20.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14236,00055,5,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,400.0,00,UNIDAD,24,0.5,300.0,00,8.0,00,2400.0,16.0,100.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14236,00058,6,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,130.0,00,UNIDAD,24,0.1,80.0,00,1.0,00,80.0,10.0,50.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14236,00070,7,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,600.0,00,UNIDAD,24,0.1,400.0,00,1.0,00,400.0,10.0,200.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14236,00098,9,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,500.0,00,UNIDAD,24,0.1,440.0,00,1.0,00,440.0,10.0,60.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14236,00110,10,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,325.0,00,UNIDAD,24,1.0,300.0,00,16.0,00,4800.0,16.0,25.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14236,00133,13,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,160.0,00,UNIDAD,24,0.5,130.0,00,6.0,50,845.0,13.0,30.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14236,00137,14,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,800.0,00,UNIDAD,24,0.5,700.0,00,5.0,00,3500.0,10.0,30.0,00,70.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,09,HUANCARAYLLA,14260,00035,6,,Completa,Sierra,Sierra Centro,95.54409005628517,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,50.0,00,KILO,12,1.0,40.0,00,10.0,00,400.0,10.0,10.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,06,CAYARA,14292,00047,5,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,15.0,00,UNIDAD,24,0.1,0.0,00,, ,,,15.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,06,CAYARA,14292,00086,8,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,15.0,00,UNIDAD,24,0.2,0.0,00,, ,,,15.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,06,CAYARA,14292,00087,9,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,180.0,00,UNIDAD,24,0.2,0.0,00,, ,,,180.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,06,CAYARA,14292,00126,13,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,UNIDAD,24,0.1,0.0,00,, ,,,30.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,10,HUAYA,14296,00010,1,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,857.0,00,UNIDAD,24,0.2,700.0,00,1.0,60,1120.0,8.0,157.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,10,HUAYA,14296,00012,2,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,1100.0,00,UNIDAD,24,0.2,960.0,00,1.0,60,1536.0,8.0,100.0,00,40.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,10,HUAYA,14296,00026,4,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,720.0,00,UNIDAD,24,0.2,0.0,00,, ,,,720.0,00,0.0,00, 
2019.0,05,AYACUCHO,10,VICTOR FAJARDO,10,HUAYA,14296,00073,8,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,535.0,00,UNIDAD,24,0.2,0.0,00,, ,,,535.0,00,0.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,00002,1,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CHARQUI,4211.0,8.0,00,KILO,12,1.0,0.0,00,, ,,,8.0,00,0.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,00002,1,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,160.0,00,UNIDAD,24,0.1,0.0,00,, ,,,120.0,00,40.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,00012,3,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,10.0,00,KILO,12,1.0,0.0,00,, ,,,10.0,00,0.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,00023,4,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,10.0,00,KILO,12,1.0,0.0,00,, ,,,10.0,00,0.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,00031,5,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,00031,5,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,100.0,00,UNIDAD,24,0.1,0.0,00,, ,,,50.0,00,50.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,00045,7,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,00053,8,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,10.0,00,KILO,12,1.0,0.0,00,, ,,,10.0,00,0.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,00064,9,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,100.0,00,UNIDAD,24,0.1,0.0,00,, ,,,60.0,00,40.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,00064,9,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CHARQUI,4211.0,15.0,00,KILO,12,1.0,0.0,00,, ,,,10.0,00,5.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,00065,10,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CHARQUI,4211.0,30.0,00,KILO,12,1.0,0.0,00,, ,,,25.0,00,5.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,00065,10,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,120.0,00,UNIDAD,24,0.15,0.0,00,, ,,,60.0,00,60.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,00077,11,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,40.0,00,UNIDAD,24,0.15,0.0,00,, ,,,30.0,00,10.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,00086,12,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,10.0,00,KILO,12,1.0,0.0,00,, ,,,10.0,00,0.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14324,00092,13,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,10.0,00,KILO,12,1.0,0.0,00,, ,,,10.0,00,0.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14326,00027,3,,Completa,Sierra,Sierra Centro,88.71951219512194,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,240.0,00,UNIDAD,24,0.5,200.0,00,5.0,00,1000.0,10.0,40.0,00,0.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14326,00048,5,,Completa,Sierra,Sierra Centro,88.71951219512194,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,1300.0,00,UNIDAD,24,0.12,900.0,00,1.0,50,1350.0,12.5,400.0,00,0.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14326,00058,6,,Completa,Sierra,Sierra Centro,88.71951219512194,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,700.0,00,UNIDAD,24,0.12,400.0,00,1.0,00,400.0,8.3333,300.0,00,0.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14326,00098,11,,Completa,Sierra,Sierra Centro,88.71951219512194,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,600.0,00,UNIDAD,24,0.12,200.0,00,1.0,50,300.0,12.5,100.0,00,300.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14326,00112,13,,Completa,Sierra,Sierra Centro,88.71951219512194,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,300.0,00,UNIDAD,24,0.12,0.0,00,, ,,,300.0,00,0.0,00, 
2019.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14326,00122,14,,Completa,Sierra,Sierra Centro,88.71951219512194,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,500.0,00,UNIDAD,24,0.5,400.0,00,5.0,00,2000.0,10.0,100.0,00,0.0,00, 
2019.0,05,AYACUCHO,06,LUCANAS,07,HUAC-HUAS,14337,00003,2,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,622.0,00,KILO,12,1.0,587.0,00,14.0,00,8218.0,14.0,20.0,00,15.0,00, 
2019.0,05,AYACUCHO,06,LUCANAS,07,HUAC-HUAS,14337,00118,10,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,9.0,00,KILO,12,1.0,2.0,00,10.0,00,20.0,10.0,7.0,00,0.0,00, 
2019.0,05,AYACUCHO,06,LUCANAS,07,HUAC-HUAS,14337,00125,11,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,73.0,00,KILO,12,1.0,55.0,00,10.0,00,550.0,10.0,18.0,00,0.0,00, 
2019.0,05,AYACUCHO,06,LUCANAS,07,HUAC-HUAS,14337,00134,12,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,85.0,00,KILO,12,1.0,75.0,00,12.0,00,900.0,12.0,8.0,00,2.0,00, 
2019.0,05,AYACUCHO,06,LUCANAS,07,HUAC-HUAS,14337,00160,14,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,440.0,00,KILO,12,1.0,400.0,00,10.0,00,4000.0,10.0,30.0,00,10.0,00, 
2019.0,05,AYACUCHO,06,LUCANAS,07,HUAC-HUAS,14340,00007,1,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,84.0,00,KILO,12,1.0,74.0,00,10.0,00,740.0,10.0,10.0,00,0.0,00, 
2019.0,05,AYACUCHO,06,LUCANAS,07,HUAC-HUAS,14340,00026,4,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,70.0,00,KILO,12,1.0,70.0,00,12.0,00,840.0,12.0,0.0,00,0.0,00, 
2019.0,05,AYACUCHO,06,LUCANAS,07,HUAC-HUAS,14340,00040,7,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,44.0,00,KILO,12,1.0,20.0,00,10.0,00,200.0,10.0,20.0,00,4.0,00, 
2019.0,05,AYACUCHO,06,LUCANAS,07,HUAC-HUAS,14340,00043,8,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,1.0,QUESO,4208.0,90.0,00,KILO,12,1.0,80.0,00,8.0,00,640.0,8.0,10.0,00,0.0,00, 
2019.0,05,AYACUCHO,06,LUCANAS,07,HUAC-HUAS,14340,00062,9,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,31.0,00,KILO,12,1.0,15.0,00,10.0,00,150.0,10.0,16.0,00,0.0,00, 
2019.0,05,AYACUCHO,06,LUCANAS,07,HUAC-HUAS,14340,00079,11,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,KILO,12,1.0,28.0,00,10.0,00,280.0,10.0,2.0,00,0.0,00, 
2019.0,05,AYACUCHO,06,LUCANAS,07,HUAC-HUAS,14340,00092,12,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,58.0,00,KILO,12,1.0,50.0,00,12.0,00,600.0,12.0,8.0,00,0.0,00, 
2019.0,05,AYACUCHO,06,LUCANAS,07,HUAC-HUAS,14340,00108,14,,Completa,Sierra,Sierra Centro,88.71951219512195,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,43.0,00,KILO,12,1.0,20.0,00,10.0,00,200.0,10.0,23.0,00,0.0,00, 
