ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P224A_N,P224B_NOM,P224B_COD,P224B_TIPO,P224C_MES,P224C_ANIO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,P224F_MES,P224F_ANIO,OMICAP200_00
2019.0,03,APURÍMAC,02,ANDAHUAYLAS,17,TUMAY HUARACA,14898,00136,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MASHUA,2606.0,Transitorio,11.0,2018.0,0.0,025,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,03,APURÍMAC,02,ANDAHUAYLAS,17,TUMAY HUARACA,14898,00136,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,Transitorio,10.0,2018.0,0.0,025,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,03,APURÍMAC,02,ANDAHUAYLAS,17,TUMAY HUARACA,14898,00136,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,11.0,2018.0,0.0,025,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,03,APURÍMAC,02,ANDAHUAYLAS,17,TUMAY HUARACA,14898,00136,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,OLLUCO,2609.0,Transitorio,11.0,2018.0,0.0,025,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,03,APURÍMAC,02,ANDAHUAYLAS,17,TUMAY HUARACA,14898,00136,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MASHUA,2606.0,Transitorio,11.0,2018.0,0.0,020,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,02,ANDAHUAYLAS,17,TUMAY HUARACA,14898,00136,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,OLLUCO,2609.0,Transitorio,11.0,2018.0,0.0,020,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,02,ANDAHUAYLAS,17,TUMAY HUARACA,14898,00156,11,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,10.0,2018.0,0.0,100,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,02,ANDAHUAYLAS,17,TUMAY HUARACA,14900,00040,9,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,HABA,2942.0,Transitorio,1.0,2019.0,300.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,11,SAN JUAN DE CHACÑA,14921,00043,5,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,7.0,OCA,2608.0,Transitorio,9.0,2018.0,200.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,1.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,11,SAN JUAN DE CHACÑA,14921,00043,5,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,8.0,HABA,2942.0,Transitorio,10.0,2018.0,200.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,1.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,15,TINTAY,14927,00022,2,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,12.0,2018.0,0.0,500,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,2.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,15,TINTAY,14927,00032,3,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,10.0,2018.0,0.0,200,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,12.0,2018.0, 
2019.0,03,APURÍMAC,04,AYMARAES,15,TINTAY,14927,00044,5,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,11.0,2018.0,2000.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,4.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,05,COLCABAMBA,14934,00017,3,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108.0,Transitorio,9.0,2018.0,500.0,000,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,05,COLCABAMBA,14934,00017,3,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,TARHUI,2947.0,Transitorio,9.0,2018.0,250.0,000,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,05,COLCABAMBA,14934,00017,3,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,CEBADA GRANO,2104.0,Transitorio,11.0,2018.0,250.0,000,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,08,JUSTO APU SAHUARAURA,14946,00117,12,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113.0,Transitorio,12.0,2018.0,1000.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,08,JUSTO APU SAHUARAURA,14946,00117,12,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,HABA,2942.0,Transitorio,11.0,2018.0,2500.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,08,JUSTO APU SAHUARAURA,14946,00117,12,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,6.0,TRIGO,2113.0,Transitorio,11.0,2018.0,2000.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,4.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,14,TAPAIRIHUA,14948,00029,5,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,HABA,2942.0,Transitorio,11.0,2018.0,700.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00166,13,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,MAIZ AMILACEO,2108.0,Transitorio,11.0,2018.0,800.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00166,13,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,FRIJOL HUEVO DE PALOMA,2919.0,Transitorio,2.0,2019.0,200.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00166,13,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,MAIZ AMILACEO,2108.0,Transitorio,2.0,2019.0,600.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00090,4,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA,2942.0,Transitorio,10.0,2018.0,100.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,2.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00090,4,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA BLANCA,2612.0,Transitorio,11.0,2018.0,100.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,1.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00090,4,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,OLLUCO,2609.0,Transitorio,10.0,2018.0,100.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,2.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00090,4,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,OCA,2608.0,Transitorio,10.0,2018.0,30.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,1.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00091,5,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MASHUA,2606.0,Transitorio,9.0,2018.0,0.0,075,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,12.0,2018.0, 
2019.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00091,5,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,9.0,2018.0,0.0,075,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,12.0,2018.0, 
2019.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00091,5,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUINUA,2111.0,Transitorio,9.0,2018.0,0.0,075,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,12.0,2018.0, 
2019.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00091,5,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,Transitorio,9.0,2018.0,0.0,040,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,12.0,2018.0, 
2019.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00091,5,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA AMARILLA,2611.0,Transitorio,9.0,2018.0,0.0,035,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,12.0,2018.0, 
2019.0,03,APURÍMAC,04,AYMARAES,01,CHALHUANCA,14959,00091,5,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,PAPA AMARILLA,2611.0,Transitorio,12.0,2018.0,0.0,003,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,1.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00009,1,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MASHUA,2606.0,Transitorio,10.0,2018.0,1000.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,4.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00014,2,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,CEBOLLA CHINA,2316.0,Transitorio,2.0,2019.0,6.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00014,2,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,COL,2319.0,Transitorio,2.0,2019.0,4.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00014,2,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,BETARRAGA,2310.0,Transitorio,2.0,2019.0,10.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,04,AYMARAES,12,SAÑAYCA,14964,00014,2,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,LECHUGA,2326.0,Transitorio,2.0,2019.0,6.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,01,ABANCAY,05,HUANIPACA,14983,00052,8,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA,2942.0,Transitorio,11.0,2018.0,0.0,500,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,1.0,2019.0, 
2019.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,14995,00022,2,,Completa,Sierra,Sierra Sur,70.63846153846156,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,Transitorio,10.0,2018.0,3.0,649,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,5.0,2019.0, 
2019.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,14995,00073,7,,Completa,Sierra,Sierra Sur,70.63846153846156,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,HABA,2942.0,Transitorio,11.0,2018.0,500.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,5.0,2019.0, 
2019.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,14995,00119,11,,Completa,Sierra,Sierra Sur,70.63846153846156,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,10.0,2018.0,200.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Fue afectada por sequía,Pase,5.0,2019.0, 
2019.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,14995,00144,14,,Completa,Sierra,Sierra Sur,70.63846153846156,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,Transitorio,9.0,2018.0,2.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,5.0,2019.0, 
2019.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15018,00045,6,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,PAPA HUAYRO,2614.0,Transitorio,7.0,2018.0,0.0,100,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,4.0,2019.0, 
2019.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00014,2,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,QUINUA,2111.0,Transitorio,12.0,2018.0,0.0,050,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,03,APURÍMAC,01,ABANCAY,04,CURAHUASI,15021,00026,3,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,PAPA BLANCA,2612.0,Transitorio,10.0,2018.0,0.0,010,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,4.0,2019.0, 
2019.0,03,APURÍMAC,01,ABANCAY,01,ABANCAY,15036,00042,9,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,Transitorio,11.0,2018.0,1.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,5.0,2019.0, 
2019.0,03,APURÍMAC,01,ABANCAY,01,ABANCAY,15042,00015,2,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ALFALFA,1401.0,Permanente de cosecha continua,11.0,2018.0,0.0,050,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,2.0,2019.0, 
2019.0,03,APURÍMAC,01,ABANCAY,01,ABANCAY,15042,00016,3,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,10.0,2018.0,0.0,010,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,5.0,2019.0, 
2019.0,03,APURÍMAC,01,ABANCAY,01,ABANCAY,15042,00016,3,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL HUEVO DE PALOMA,2919.0,Transitorio,10.0,2018.0,0.0,010,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Pase,Pase,Pase,Pase,5.0,2019.0, 
2019.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15056,00035,5,,Completa,Sierra,Sierra Sur,70.63846153846153,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,MAIZ AMILACEO,2108.0,Transitorio,11.0,2018.0,1139.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,11.0,2018.0, 
2019.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15058,00058,8,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,8.0,TARHUI,2947.0,Transitorio,8.0,2018.0,600.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,01,ABANCAY,06,LAMBRAMA,15058,00072,10,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,Transitorio,10.0,2018.0,1000.0,090,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,01,ABANCAY,07,PICHIRHUA,15062,00100,10,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,6.0,2018.0,0.0,200,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,7.0,2018.0, 
2019.0,03,APURÍMAC,01,ABANCAY,07,PICHIRHUA,15062,00126,13,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,6.0,MAIZ AMILACEO,2108.0,Transitorio,11.0,2018.0,0.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,12.0,2018.0, 
2019.0,03,APURÍMAC,01,ABANCAY,07,PICHIRHUA,15062,00126,13,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,8.0,MELOCOTONERO,1152.0,Permanente de cosecha estacional,1.0,2019.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,2.0,2019.0, 
2019.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00023,3,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,9.0,2018.0,1000.0,000,Pase,Pase,Pase,Pase,Pase,Pase,Otro,2.0,2019.0, 
2019.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00033,4,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,9.0,2018.0,1200.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,11.0,2018.0, 
2019.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00047,6,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,TRIGO,2113.0,Transitorio,9.0,2018.0,1000.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Fue afectada por sequía,Pase,5.0,2019.0, 
2019.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00047,6,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,TRIGO,2113.0,Transitorio,9.0,2018.0,800.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Fue afectada por sequía,Pase,5.0,2019.0, 
2019.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00047,6,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,8.0,PAPA BLANCA,2612.0,Transitorio,10.0,2018.0,700.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,2.0,2019.0, 
2019.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00047,6,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,9.0,PAPA BLANCA,2612.0,Transitorio,10.0,2018.0,700.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,3.0,2019.0, 
2019.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00059,7,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,9.0,2018.0,100.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,5.0,2019.0, 
2019.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00059,7,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,9.0,2018.0,200.0,000,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,5.0,2019.0, 
2019.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00097,10,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,Transitorio,9.0,2018.0,1000.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,11.0,2018.0, 
2019.0,03,APURÍMAC,07,GRAU,10,SANTA ROSA,15112,00097,10,,Completa,Sierra,Sierra Sur,65.59285714285716,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108.0,Transitorio,9.0,2018.0,800.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,11.0,2018.0, 
2019.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15152,00109,13,,Completa,Sierra,Sierra Sur,70.63846153846156,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,10.0,2018.0,1000.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,2.0,2019.0, 
2019.0,03,APURÍMAC,05,COTABAMBAS,01,TAMBOBAMBA,15165,00054,6,,Completa,Sierra,Sierra Sur,65.59285714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,Transitorio,11.0,2018.0,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase,5.0,2019.0, 
